FECHA_UTC,HORA_UTC,LATITUD,LONGITUD,PROFUNDIDAD,MAGNITUD,FECHA_CORTE,geometry,index_right,NOMBDEP,NOMBPROV,NOMBDIST,UBIGEO
20190815,160649,-8.2592,-75.0972,142,5.1,20223006,POINT (-75.0972 -8.2592),1858.0,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA,250106
20190817,50503,-15.2991,-72.0886,135,4.0,20223006,POINT (-72.0886 -15.2991),1871.0,AREQUIPA,CASTILLA,CHOCO,040406
20190817,93008,-5.5903,-76.1021,21,4.3,20223006,POINT (-76.1021 -5.5903),1727.0,LORETO,ALTO AMAZONAS,JEBEROS,160205
20190819,53740,-12.4008,-75.2416,17,4.7,20223006,POINT (-75.2416 -12.4008),1101.0,JUNIN,HUANCAYO,CHACAPAMPA,120105
20190820,181120,-15.5185,-71.8146,172,4.0,20223006,POINT (-71.8146 -15.5185),48.0,AREQUIPA,CAYLLOMA,LARI,040510
20190822,42917,-9.9774,-75.6973,8,4.0,20223006,POINT (-75.6973 -9.9774),532.0,HUANUCO,PACHITEA,CHAGLLA,100802
20190822,54001,-15.4718,-70.2116,247,4.3,20223006,POINT (-70.2116 -15.4718),219.0,PUNO,SAN ROMAN,JULIACA,211101
20190822,105908,-17.3149,-70.2477,128,4.7,20223006,POINT (-70.2477 -17.3149),1745.0,TACNA,CANDARAVE,QUILAHUANI,230206
20190822,125143,-11.6909,-77.0693,88,4.0,20223006,POINT (-77.0693 -11.6909),663.0,LIMA,LIMA,ANCON,150102
20190822,233353,-18.4387,-69.8317,136,4.4,20223006,POINT (-69.8317 -18.4387),,,,,
20190823,34152,-17.478,-69.3863,173,4.1,20223006,POINT (-69.3863 -17.478),,,,,
20190823,35537,-8.4589,-76.1817,137,4.3,20223006,POINT (-76.1817 -8.4589),1191.0,SAN MARTIN,TOCACHE,NUEVO PROGRESO,221002
20190823,113222,-10.7311,-75.4404,28,4.5,20223006,POINT (-75.4404 -10.7311),1831.0,PASCO,OXAPAMPA,CHONTABAMBA,190302
20190823,211412,-5.4318,-77.2887,11,4.6,20223006,POINT (-77.2887 -5.4318),1370.0,LORETO,DATEM DEL MARAÑON,BARRANCA,160701
20190825,43212,-9.5117,-75.6569,20,4.0,20223006,POINT (-75.6569 -9.5117),555.0,HUANUCO,PUERTO INCA,CODO DEL POZUZO,100902
20190825,141915,-17.3427,-70.4411,125,4.0,20223006,POINT (-70.4411 -17.3427),1546.0,TACNA,JORGE BASADRE,ILABAYA,230302
20190827,829,-8.426,-74.9852,130,4.8,20223006,POINT (-74.9852 -8.426),1857.0,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,250102
20190827,22018,-10.8134,-73.9292,115,4.9,20223006,POINT (-73.9292 -10.8134),1620.0,UCAYALI,ATALAYA,RAYMONDI,250201
20190829,42131,-9.84,-76.5622,142,4.6,20223006,POINT (-76.5622 -9.84),544.0,HUANUCO,YAROWILCA,CHAVINILLO,101101
20190829,55120,-15.4861,-72.982,136,4.2,20223006,POINT (-72.982 -15.4861),1807.0,AREQUIPA,CONDESUYOS,CHICHAS,040604
20190830,112530,-17.8029,-69.7507,167,4.4,20223006,POINT (-69.7507 -17.8029),,,,,
20190830,135443,-18.1622,-69.4325,149,4.2,20223006,POINT (-69.4325 -18.1622),,,,,
20190830,135955,-8.7349,-79.5318,35,4.3,20223006,POINT (-79.5318 -8.7349),,,,,
20190831,71629,-17.2847,-70.2146,154,4.0,20223006,POINT (-70.2146 -17.2847),1574.0,TACNA,CANDARAVE,CANDARAVE,230201
20190901,71156,-12.5006,-76.9293,46,4.2,20223006,POINT (-76.9293 -12.5006),,,,,
20190902,163528,-14.1887,-72.7683,89,5.1,20223006,POINT (-72.7683 -14.1887),1247.0,APURIMAC,GRAU,CHUQUIBAMBILLA,030701
20190903,101013,-8.895,-76.2227,134,5.0,20223006,POINT (-76.2227 -8.895),161.0,HUANUCO,MARAÑON,LA MORADA,100704
20190905,110903,-17.7151,-69.4753,174,4.8,20223006,POINT (-69.4753 -17.7151),,,,,
20190905,135248,-9.2607,-79.2715,32,4.6,20223006,POINT (-79.2715 -9.2607),,,,,
20190906,133221,-12.5579,-76.3287,96,4.5,20223006,POINT (-76.3287 -12.5579),1467.0,LIMA,CAÑETE,COAYLLO,150506
20190906,133348,-5.6632,-75.4077,129,4.4,20223006,POINT (-75.4077 -5.6632),1732.0,LORETO,LORETO,PARINARI,160302
20190907,190251,-6.3876,-75.7344,44,4.6,20223006,POINT (-75.7344 -6.3876),1405.0,SAN MARTIN,SAN MARTIN,HUIMBAYOC,220907
20190909,12020,-7.534,-79.9746,33,4.0,20223006,POINT (-79.9746 -7.534),,,,,
20190909,70854,-16.7326,-71.2362,119,4.0,20223006,POINT (-71.2362 -16.7326),1558.0,MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,180205
20190909,213312,-10.4758,-74.3419,26,4.2,20223006,POINT (-74.3419 -10.4758),1828.0,PASCO,OXAPAMPA,PUERTO BERMUDEZ,190306
20190911,145232,-18.0917,-70.0598,90,5.0,20223006,POINT (-70.0598 -18.0917),1543.0,TACNA,TACNA,TACNA,230101
20190912,82030,-9.0522,-79.8162,20,4.0,20223006,POINT (-79.8162 -9.0522),,,,,
20190914,81913,-14.3027,-76.5838,31,4.0,20223006,POINT (-76.5838 -14.3027),,,,,
20190914,194434,-15.5458,-75.8045,34,4.2,20223006,POINT (-75.8045 -15.5458),,,,,
20190915,32540,-18.0382,-69.7006,142,4.3,20223006,POINT (-69.7006 -18.0382),,,,,
20190915,230530,-3.3458,-80.1451,55,4.1,20223006,POINT (-80.1451 -3.3458),,,,,
20190916,55417,-3.8427,-76.3631,111,4.8,20223006,POINT (-76.3631 -3.8427),1728.0,LORETO,ALTO AMAZONAS,LAGUNAS,160206
20190917,111023,-10.9048,-74.9987,27,4.1,20223006,POINT (-74.9987 -10.9048),301.0,JUNIN,CHANCHAMAYO,PERENE,120302
20190918,72728,-15.8394,-72.732,124,4.0,20223006,POINT (-72.732 -15.8394),1805.0,AREQUIPA,CONDESUYOS,ANDARAY,040602
20190918,91206,-8.4369,-74.2906,171,4.0,20223006,POINT (-74.2906 -8.4369),1633.0,UCAYALI,CORONEL PORTILLO,CALLERIA,250101
20190918,131354,-15.7632,-74.1937,87,4.8,20223006,POINT (-74.1937 -15.7632),1663.0,AREQUIPA,CARAVELI,CHALA,040307
20190919,70252,-14.6504,-72.7059,105,4.0,20223006,POINT (-72.7059 -14.6504),1226.0,APURIMAC,ANTABAMBA,ANTABAMBA,030301
20190920,53348,-16.4022,-71.9137,111,4.2,20223006,POINT (-71.9137 -16.4022),71.0,AREQUIPA,AREQUIPA,VITOR,040125
20190921,3143,-8.8234,-79.4763,44,4.0,20223006,POINT (-79.4763 -8.8234),,,,,
20190921,25414,-7.2455,-76.4137,136,4.2,20223006,POINT (-76.4137 -7.2455),572.0,SAN MARTIN,BELLAVISTA,ALTO BIAVO,220202
20190921,83514,-15.2991,-71.7625,158,4.5,20223006,POINT (-71.7625 -15.2991),1656.0,AREQUIPA,CAYLLOMA,CAYLLOMA,040505
20190922,52825,-14.7288,-73.7206,93,4.9,20223006,POINT (-73.7206 -14.7288),619.0,AYACUCHO,PARINACOCHAS,CORACORA,050701
20190923,185604,-2.5132,-77.2178,142,4.4,20223006,POINT (-77.2178 -2.5132),,,,,
20190925,200854,-9.9777,-75.1147,126,4.7,20223006,POINT (-75.1147 -9.9777),1834.0,PASCO,OXAPAMPA,CONSTITUCION,190308
20190927,31800,-8.2224,-74.4224,164,5.1,20223006,POINT (-74.4224 -8.2224),1633.0,UCAYALI,CORONEL PORTILLO,CALLERIA,250101
20190927,43240,-9.0099,-75.0982,26,4.6,20223006,POINT (-75.0982 -9.0099),297.0,HUANUCO,PUERTO INCA,TOURNAVISTA,100904
20190927,135745,-15.4178,-72.1757,120,4.6,20223006,POINT (-72.1757 -15.4178),1869.0,AREQUIPA,CASTILLA,CHACHAS,040404
20190928,50515,-13.6615,-76.6461,25,4.0,20223006,POINT (-76.6461 -13.6615),,,,,
20190930,22736,-11.5333,-75.8519,126,4.1,20223006,POINT (-75.8519 -11.5333),768.0,JUNIN,YAULI,LA OROYA,120801
20190930,205748,-3.8354,-81.6988,6,4.0,20223006,POINT (-81.6988 -3.8354),,,,,
20191001,2844,-5.9649,-75.7726,44,4.1,20223006,POINT (-75.7726 -5.9649),1730.0,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,160211
20191002,70432,-14.0565,-76.0872,55,4.5,20223006,POINT (-76.0872 -14.0565),1539.0,ICA,PISCO,PARACAS,110505
20191002,73119,-9.3229,-75.1836,29,4.2,20223006,POINT (-75.1836 -9.3229),554.0,HUANUCO,PUERTO INCA,PUERTO INCA,100901
20191002,162605,-7.353,-73.7439,184,4.3,20223006,POINT (-73.7439 -7.353),,,,,
20191002,214257,-5.7391,-80.9308,34,4.5,20223006,POINT (-80.9308 -5.7391),,,,,
20191003,13617,-6.8555,-75.1967,112,4.1,20223006,POINT (-75.1967 -6.8555),1369.0,LORETO,UCAYALI,VARGAS GUERRA,160606
20191003,15850,-16.3818,-72.9378,53,4.1,20223006,POINT (-72.9378 -16.3818),79.0,AREQUIPA,CAMANA,OCOÑA,040206
20191003,65639,-8.757,-75.74,34,4.0,20223006,POINT (-75.74 -8.757),1625.0,UCAYALI,PADRE ABAD,PADRE ABAD,250301
20191003,114611,-8.7009,-74.9723,52,4.0,20223006,POINT (-74.9723 -8.7009),1629.0,UCAYALI,PADRE ABAD,NESHUYA,250304
20191006,63926,-4.456,-76.4783,29,4.1,20223006,POINT (-76.4783 -4.456),1374.0,LORETO,DATEM DEL MARAÑON,PASTAZA,160705
20191006,125757,-11.2468,-76.3565,118,4.2,20223006,POINT (-76.3565 -11.2468),788.0,JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,120807
20191007,92403,-2.3339,-77.2243,148,4.1,20223006,POINT (-77.2243 -2.3339),,,,,
20191007,101111,-4.9293,-79.7623,111,4.1,20223006,POINT (-79.7623 -4.9293),123.0,PIURA,AYABACA,PACAIPAMPA,200206
20191007,150806,-4.9629,-81.1736,28,4.2,20223006,POINT (-81.1736 -4.9629),,,,,
20191008,61805,-18.1547,-69.7076,131,4.9,20223006,POINT (-69.7076 -18.1547),,,,,
20191008,145443,-5.7258,-77.1762,126,4.1,20223006,POINT (-77.1762 -5.7258),1419.0,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,220101
20191009,43341,-9.1172,-75.7971,30,4.0,20223006,POINT (-75.7971 -9.1172),1625.0,UCAYALI,PADRE ABAD,PADRE ABAD,250301
20191009,81958,-5.4684,-77.1431,130,4.0,20223006,POINT (-77.1431 -5.4684),1370.0,LORETO,DATEM DEL MARAÑON,BARRANCA,160701
20191009,180816,-17.1698,-70.1592,166,4.3,20223006,POINT (-70.1592 -17.1698),1574.0,TACNA,CANDARAVE,CANDARAVE,230201
20191010,172642,-16.1525,-73.4091,51,4.8,20223006,POINT (-73.4091 -16.1525),1660.0,AREQUIPA,CARAVELI,ATICO,040303
20191011,105951,-2.6367,-77.477,116,4.3,20223006,POINT (-77.477 -2.6367),,,,,
20191012,231758,-15.6547,-69.9093,244,4.2,20223006,POINT (-69.9093 -15.6547),,,,,
20191013,64921,-3.5747,-75.5506,217,4.3,20223006,POINT (-75.5506 -3.5747),1734.0,LORETO,LORETO,TROMPETEROS,160304
20191013,132921,-17.7155,-69.8196,155,4.2,20223006,POINT (-69.8196 -17.7155),,,,,
20191016,21922,-16.7069,-69.4865,212,4.0,20223006,POINT (-69.4865 -16.7069),186.0,PUNO,CHUCUITO,HUACULLANI,210403
20191016,223445,-6.4822,-75.741,39,4.0,20223006,POINT (-75.741 -6.4822),1405.0,SAN MARTIN,SAN MARTIN,HUIMBAYOC,220907
20191018,84936,-10.2732,-78.8708,20,4.1,20223006,POINT (-78.8708 -10.2732),,,,,
20191019,75710,-17.7378,-69.5665,172,4.4,20223006,POINT (-69.5665 -17.7378),,,,,
20191019,91320,-7.1908,-80.8309,19,4.5,20223006,POINT (-80.8309 -7.1908),,,,,
20191019,201707,-13.4029,-75.029,101,4.1,20223006,POINT (-75.029 -13.4029),1716.0,HUANCAVELICA,HUAYTARA,PILPICHACA,090607
20191020,63335,-15.572,-73.3808,9,4.1,20223006,POINT (-73.3808 -15.572),1662.0,AREQUIPA,CARAVELI,CAHUACHO,040306
20191020,215859,-3.9402,-80.5234,35,4.0,20223006,POINT (-80.5234 -3.9402),446.0,TUMBES,TUMBES,SAN JACINTO,240105
20191021,1203,-8.2543,-74.3545,155,4.0,20223006,POINT (-74.3545 -8.2543),1633.0,UCAYALI,CORONEL PORTILLO,CALLERIA,250101
20191021,145536,-7.2399,-74.9227,149,4.0,20223006,POINT (-74.9227 -7.2399),567.0,LORETO,UCAYALI,CONTAMANA,160601
20191021,172602,-8.7655,-79.3994,45,4.0,20223006,POINT (-79.3994 -8.7655),,,,,
20191021,202235,-6.561,-76.0676,138,4.3,20223006,POINT (-76.0676 -6.561),1395.0,SAN MARTIN,SAN MARTIN,CHAZUTA,220904
20191021,205037,-15.5412,-74.9336,49,4.9,20223006,POINT (-74.9336 -15.5412),,,,,
20191022,161535,-3.1215,-80.0916,50,4.7,20223006,POINT (-80.0916 -3.1215),,,,,
20191024,115634,-15.4111,-71.6646,168,4.2,20223006,POINT (-71.6646 -15.4111),1656.0,AREQUIPA,CAYLLOMA,CAYLLOMA,040505
20191025,15137,-5.4361,-78.301,142,4.0,20223006,POINT (-78.301 -5.4361),1346.0,AMAZONAS,BAGUA,IMAZA,010205
20191025,23558,-11.8631,-77.5817,48,4.5,20223006,POINT (-77.5817 -11.8631),,,,,
20191026,143724,-16.3574,-73.4615,30,4.0,20223006,POINT (-73.4615 -16.3574),,,,,
20191027,12215,-8.1762,-73.9445,185,4.2,20223006,POINT (-73.9445 -8.1762),1633.0,UCAYALI,CORONEL PORTILLO,CALLERIA,250101
20191027,64521,-14.087,-74.599,110,4.4,20223006,POINT (-74.599 -14.087),848.0,AYACUCHO,HUANCA SANCOS,SANCOS,050301
20191028,3537,-16.105,-69.8851,218,4.3,20223006,POINT (-69.8851 -16.105),1681.0,PUNO,PUNO,ACORA,210102
20191028,4128,-17.8783,-72.0023,34,4.2,20223006,POINT (-72.0023 -17.8783),,,,,
20191028,20532,-2.618,-77.0429,131,4.0,20223006,POINT (-77.0429 -2.618),,,,,
20191029,211520,-15.3437,-73.1358,118,4.1,20223006,POINT (-73.1358 -15.3437),1658.0,AREQUIPA,LA UNION,TAURIA,040809
20191030,92917,-2.9423,-77.5276,20,4.0,20223006,POINT (-77.5276 -2.9423),1373.0,LORETO,DATEM DEL MARAÑON,MORONA,160704
20191030,120311,-16.9908,-69.7564,200,4.0,20223006,POINT (-69.7564 -16.9908),185.0,PUNO,EL COLLAO,SANTA ROSA,210504
20191030,145655,-15.5527,-70.355,243,4.6,20223006,POINT (-70.355 -15.5527),218.0,PUNO,LAMPA,CABANILLA,210702
20191031,172101,-14.1817,-74.9167,108,4.3,20223006,POINT (-74.9167 -14.1817),840.0,AYACUCHO,LUCANAS,HUAC-HUAS,050607
20191103,103338,-17.4626,-70.0614,151,4.2,20223006,POINT (-70.0614 -17.4626),1580.0,TACNA,TARATA,TICACO,230408
20191103,182920,-17.9325,-69.8258,130,4.5,20223006,POINT (-69.8258 -17.9325),1570.0,TACNA,TACNA,PALCA,230107
20191109,133716,-3.4129,-80.843,27,4.0,20223006,POINT (-80.843 -3.4129),,,,,
20191110,161422,-7.1965,-75.9815,127,5.4,20223006,POINT (-75.9815 -7.1965),570.0,LORETO,UCAYALI,PAMPA HERMOSA,160604
20191111,45159,-16.266,-71.6003,136,4.0,20223006,POINT (-71.6003 -16.266),73.0,AREQUIPA,AREQUIPA,YURA,040128
20191111,92017,-14.764,-72.6719,104,4.2,20223006,POINT (-72.6719 -14.764),57.0,AREQUIPA,LA UNION,HUAYNACOTAS,040804
20191111,122540,-5.1433,-78.3269,18,4.1,20223006,POINT (-78.3269 -5.1433),1346.0,AMAZONAS,BAGUA,IMAZA,010205
20191112,11729,-8.8675,-74.4387,152,4.4,20223006,POINT (-74.4387 -8.8675),1628.0,UCAYALI,CORONEL PORTILLO,MASISEA,250104
20191112,55352,-9.4893,-75.182,126,4.3,20223006,POINT (-75.182 -9.4893),554.0,HUANUCO,PUERTO INCA,PUERTO INCA,100901
20191112,214732,-11.8186,-77.47,62,4.6,20223006,POINT (-77.47 -11.8186),,,,,
20191113,917,-15.4041,-70.5902,213,5.1,20223006,POINT (-70.5902 -15.4041),227.0,PUNO,LAMPA,PALCA,210706
20191113,140559,-10.2503,-75.9421,135,4.0,20223006,POINT (-75.9421 -10.2503),519.0,HUANUCO,PACHITEA,PANAO,100801
20191114,92959,-9.2428,-80.2223,32,4.3,20223006,POINT (-80.2223 -9.2428),,,,,
20191114,205226,-8.6272,-74.7425,151,4.9,20223006,POINT (-74.7425 -8.6272),564.0,HUANUCO,PUERTO INCA,HONORIA,100903
20191115,140717,-17.108,-71.9984,34,4.3,20223006,POINT (-71.9984 -17.108),,,,,
20191115,230857,-15.0042,-75.4184,52,4.0,20223006,POINT (-75.4184 -15.0042),907.0,ICA,NASCA,MARCONA,110304
20191117,32209,-10.8246,-74.0467,15,4.1,20223006,POINT (-74.0467 -10.8246),1620.0,UCAYALI,ATALAYA,RAYMONDI,250201
20191117,61235,-9.1816,-79.8906,35,4.1,20223006,POINT (-79.8906 -9.1816),,,,,
20191117,71451,-2.4009,-81.5412,39,4.2,20223006,POINT (-81.5412 -2.4009),,,,,
20191117,85952,-10.6631,-78.5506,53,4.1,20223006,POINT (-78.5506 -10.6631),,,,,
20191117,185756,-9.7353,-78.8974,30,4.3,20223006,POINT (-78.8974 -9.7353),,,,,
20191118,71854,-16.2468,-73.7423,43,4.2,20223006,POINT (-73.7423 -16.2468),,,,,
20191119,47,-7.4701,-80.1463,34,4.2,20223006,POINT (-80.1463 -7.4701),,,,,
20191119,162305,-3.4306,-77.8044,124,4.4,20223006,POINT (-77.8044 -3.4306),1348.0,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,010403
20191119,173549,-14.4862,-76.6954,33,4.3,20223006,POINT (-76.6954 -14.4862),,,,,
20191119,204739,-5.6352,-77.0811,41,4.5,20223006,POINT (-77.0811 -5.6352),1370.0,LORETO,DATEM DEL MARAÑON,BARRANCA,160701
20191120,62949,-15.1002,-74.4264,105,4.1,20223006,POINT (-74.4264 -15.1002),821.0,AYACUCHO,LUCANAS,SAN PEDRO,050617
20191120,85329,-14.7744,-73.876,108,4.3,20223006,POINT (-73.876 -14.7744),621.0,AYACUCHO,LUCANAS,CHAVIÑA,050605
20191121,214526,-15.3403,-74.8166,66,4.0,20223006,POINT (-74.8166 -15.3403),89.0,AREQUIPA,CARAVELI,BELLA UNION,040305
20191122,115105,-8.4943,-74.5361,115,4.3,20223006,POINT (-74.5361 -8.4943),1631.0,UCAYALI,CORONEL PORTILLO,MANANTAY,250107
20191124,183428,-15.3139,-71.7661,137,4.0,20223006,POINT (-71.7661 -15.3139),1656.0,AREQUIPA,CAYLLOMA,CAYLLOMA,040505
20191126,14958,-5.9569,-81.4004,30,4.1,20223006,POINT (-81.4004 -5.9569),,,,,
20191127,91602,-15.881,-74.1782,70,4.0,20223006,POINT (-74.1782 -15.881),1664.0,AREQUIPA,CARAVELI,CHAPARRA,040308
20191127,145831,-15.9516,-71.6802,141,4.2,20223006,POINT (-71.6802 -15.9516),73.0,AREQUIPA,AREQUIPA,YURA,040128
20191128,80801,-7.0408,-75.8603,20,4.0,20223006,POINT (-75.8603 -7.0408),570.0,LORETO,UCAYALI,PAMPA HERMOSA,160604
20191129,42921,-13.7996,-76.8574,11,4.3,20223006,POINT (-76.8574 -13.7996),,,,,
20191201,13415,-15.8391,-72.1364,138,4.2,20223006,POINT (-72.1364 -15.8391),45.0,AREQUIPA,CAYLLOMA,HUAMBO,040507
20191202,25104,-18.0879,-70.0685,126,4.0,20223006,POINT (-70.0685 -18.0879),1543.0,TACNA,TACNA,TACNA,230101
20191203,3358,-14.6875,-76.2617,35,4.2,20223006,POINT (-76.2617 -14.6875),,,,,
20191203,71653,-15.7918,-73.0279,107,4.7,20223006,POINT (-73.0279 -15.7918),38.0,AREQUIPA,CONDESUYOS,YANAQUIHUA,040608
20191203,190706,-5.1482,-76.6616,25,4.2,20223006,POINT (-76.6616 -5.1482),1371.0,LORETO,DATEM DEL MARAÑON,CAHUAPANAS,160702
20191203,203638,-10.6412,-75.4636,9,4.0,20223006,POINT (-75.4636 -10.6412),1831.0,PASCO,OXAPAMPA,CHONTABAMBA,190302
20191205,21521,-5.1166,-76.6106,29,4.2,20223006,POINT (-76.6106 -5.1166),1371.0,LORETO,DATEM DEL MARAÑON,CAHUAPANAS,160702
20191205,32318,-13.8251,-76.2927,71,5.3,20223006,POINT (-76.2927 -13.8251),,,,,
20191205,182510,-12.5724,-75.3164,123,4.3,20223006,POINT (-75.3164 -12.5724),1042.0,HUANCAVELICA,HUANCAVELICA,VILCA,090116
20191206,738,-17.5221,-69.6603,172,4.4,20223006,POINT (-69.6603 -17.5221),1570.0,TACNA,TACNA,PALCA,230107
20191206,221438,-5.3669,-77.4591,19,4.1,20223006,POINT (-77.4591 -5.3669),1370.0,LORETO,DATEM DEL MARAÑON,BARRANCA,160701
20191208,22447,-9.7787,-75.6435,122,4.7,20223006,POINT (-75.6435 -9.7787),555.0,HUANUCO,PUERTO INCA,CODO DEL POZUZO,100902
20191208,232310,-5.1326,-77.3423,123,4.4,20223006,POINT (-77.3423 -5.1326),1370.0,LORETO,DATEM DEL MARAÑON,BARRANCA,160701
20191209,154345,-15.5983,-71.5997,151,4.9,20223006,POINT (-71.5997 -15.5983),44.0,AREQUIPA,CAYLLOMA,COPORAQUE,040506
20191210,15956,-3.1766,-80.9655,49,4.2,20223006,POINT (-80.9655 -3.1766),,,,,
20191211,5037,-2.4576,-77.0529,134,4.5,20223006,POINT (-77.0529 -2.4576),,,,,
20191211,32632,-17.8469,-71.8738,34,4.0,20223006,POINT (-71.8738 -17.8469),,,,,
20191212,65415,-5.4453,-79.8719,79,4.0,20223006,POINT (-79.8719 -5.4453),1527.0,PIURA,MORROPON,SALITRAL,200406
20191212,111422,-16.8074,-69.6134,202,4.0,20223006,POINT (-69.6134 -16.8074),185.0,PUNO,EL COLLAO,SANTA ROSA,210504
20191212,171306,-13.9818,-72.5194,74,4.1,20223006,POINT (-72.5194 -13.9818),1721.0,APURIMAC,GRAU,HUAYLLATI,030704
20191214,60559,-11.1923,-73.799,121,4.0,20223006,POINT (-73.799 -11.1923),299.0,JUNIN,SATIPO,RIO TAMBO,120608
20191215,1927,-6.5146,-80.9513,23,4.1,20223006,POINT (-80.9513 -6.5146),,,,,
20191215,192337,-14.3081,-72.2637,99,4.9,20223006,POINT (-72.2637 -14.3081),1235.0,APURIMAC,COTABAMBAS,HAQUIRA,030504
20191216,50736,-6.218,-75.9298,43,4.4,20223006,POINT (-75.9298 -6.218),1414.0,SAN MARTIN,SAN MARTIN,EL PORVENIR,220906
20191216,180723,-14.7973,-73.6317,112,4.0,20223006,POINT (-73.6317 -14.7973),819.0,AYACUCHO,PARINACOCHAS,UPAHUACHO,050708
20191218,122457,-15.2729,-72.3072,136,4.6,20223006,POINT (-72.3072 -15.2729),40.0,AREQUIPA,CASTILLA,ORCOPAMPA,040409
20191219,135535,-13.784,-76.2972,59,4.3,20223006,POINT (-76.2972 -13.784),,,,,
20191220,14639,-14.8899,-72.8081,109,4.1,20223006,POINT (-72.8081 -14.8899),57.0,AREQUIPA,LA UNION,HUAYNACOTAS,040804
20191220,62324,-6.9907,-74.5279,153,4.1,20223006,POINT (-74.5279 -6.9907),1351.0,LORETO,REQUENA,EMILIO SAN MARTIN,160504
20191222,130205,-7.0996,-80.9084,38,4.3,20223006,POINT (-80.9084 -7.0996),,,,,
20191225,225332,-12.565,-76.8807,51,4.0,20223006,POINT (-76.8807 -12.565),,,,,
20191226,81812,-16.0087,-72.8001,92,4.1,20223006,POINT (-72.8001 -16.0087),1804.0,AREQUIPA,CONDESUYOS,CHUQUIBAMBA,040601
20191228,55659,-10.7969,-78.6358,39,4.7,20223006,POINT (-78.6358 -10.7969),,,,,
20191229,1110,-14.8023,-72.0594,112,4.6,20223006,POINT (-72.0594 -14.8023),603.0,CUSCO,CHUMBIVILCAS,SANTO TOMAS,080701
20191229,134526,-10.8745,-74.9124,10,4.1,20223006,POINT (-74.9124 -10.8745),302.0,JUNIN,CHANCHAMAYO,PICHANAQUI,120303
20191230,3832,-10.9876,-74.6467,112,4.0,20223006,POINT (-74.6467 -10.9876),302.0,JUNIN,CHANCHAMAYO,PICHANAQUI,120303
20191230,61651,-8.3698,-76.2193,140,4.6,20223006,POINT (-76.2193 -8.3698),1191.0,SAN MARTIN,TOCACHE,NUEVO PROGRESO,221002
20191231,82734,-7.3184,-74.8617,162,4.0,20223006,POINT (-74.8617 -7.3184),567.0,LORETO,UCAYALI,CONTAMANA,160601
20191231,93509,-15.9453,-74.416,38,4.0,20223006,POINT (-74.416 -15.9453),,,,,
20191231,114841,-7.0085,-80.5129,47,4.5,20223006,POINT (-80.5129 -7.0085),,,,,
20191231,232008,-10.8035,-79.7861,36,4.5,20223006,POINT (-79.7861 -10.8035),,,,,
20200101,155405,-8.669,-76.2077,32,4.0,20223006,POINT (-76.2077 -8.669),1191.0,SAN MARTIN,TOCACHE,NUEVO PROGRESO,221002
20200102,201727,-18.5369,-69.9329,83,4.1,20223006,POINT (-69.9329 -18.5369),,,,,
20200103,23855,-8.4736,-76.1291,133,4.0,20223006,POINT (-76.1291 -8.4736),160.0,HUANUCO,LEONCIO PRADO,PUCAYACU,100607
20200103,141639,-3.328,-80.2922,57,5.0,20223006,POINT (-80.2922 -3.328),,,,,
20200103,223917,-15.6515,-71.5752,11,3.5,20223006,POINT (-71.5752 -15.6515),1654.0,AREQUIPA,CAYLLOMA,CHIVAY,040501
20200104,12444,-15.6771,-71.5883,13,3.5,20223006,POINT (-71.5883 -15.6771),1654.0,AREQUIPA,CAYLLOMA,CHIVAY,040501
20200104,95215,-7.5803,-74.6424,166,4.0,20223006,POINT (-74.6424 -7.5803),569.0,LORETO,UCAYALI,PADRE MARQUEZ,160603
20200106,12153,-15.872,-74.6719,55,4.1,20223006,POINT (-74.6719 -15.872),,,,,
20200106,75405,-9.4269,-75.5707,38,4.3,20223006,POINT (-75.5707 -9.4269),555.0,HUANUCO,PUERTO INCA,CODO DEL POZUZO,100902
20200106,122116,-6.8064,-76.8129,126,4.4,20223006,POINT (-76.8129 -6.8064),1396.0,SAN MARTIN,HUALLAGA,ALTO SAPOSOA,220402
20200106,182031,-9.0927,-74.1966,22,4.1,20223006,POINT (-74.1966 -9.0927),1628.0,UCAYALI,CORONEL PORTILLO,MASISEA,250104
20200107,20537,-11.033,-75.2602,16,4.0,20223006,POINT (-75.2602 -11.033),300.0,JUNIN,CHANCHAMAYO,CHANCHAMAYO,120301
20200108,111436,-5.0545,-80.9879,31,3.5,20223006,POINT (-80.9879 -5.0545),127.0,PIURA,PAITA,PAITA,200501
20200108,135000,-9.9172,-75.5748,11,3.9,20223006,POINT (-75.5748 -9.9172),555.0,HUANUCO,PUERTO INCA,CODO DEL POZUZO,100902
20200108,202149,-14.7076,-74.0072,104,4.0,20223006,POINT (-74.0072 -14.7076),824.0,AYACUCHO,LUCANAS,PUQUIO,050601
20200109,94309,-7.4399,-76.2515,136,4.0,20223006,POINT (-76.2515 -7.4399),572.0,SAN MARTIN,BELLAVISTA,ALTO BIAVO,220202
